Name,Price,Image URL
Systaflam Gel 50gm,₹140,https://cdn01.pharmeasy.in/dam/products_otc/239561/systaflam-gel-50gm-1-1671741049.jpg?dim=700x0&dpr=1&q=100
Naturolax A Constipation Relief | Isabgol Husk | Tasty Orange Flavour 300gm,₹473,https://cdn01.pharmeasy.in/dam/products_otc/I32481/naturolax-a-isabgol-powder-for-constipation-relief-tasty-orange-flavour-300g-2-1669710350.jpg?dim=700x0&dpr=1&q=100
Collaflex Health Supplement For Joint Health Helps In Osteoarthritis Sugar Free Sachet Of 10.2gm,₹133,https://cdn01.pharmeasy.in/dam/products_otc/I35983/collaflex-joint-health-supplement-sf-sachet-sachet-of-102-g-2-1669710550.jpg?dim=700x0&dpr=1&q=100
Dabur Nature Care Isabgol Bottle Of 375 G,₹450,https://cdn01.pharmeasy.in/dam/products_otc/I07190/dabur-nature-care-isabgol-bottle-of-375-g-2-1669655148.jpg?dim=700x0&dpr=1&q=100
Pharmeasy Multivitamin 50+ - With Brain And Joint Health Blend - Bottle Of 60,₹799,https://cdn01.pharmeasy.in/dam/products_otc/F08585/pharmeasy-multivitamin-50-with-brain-and-joint-health-blend-bottle-of-60-6.1-1733727863.jpg?dim=700x0&dpr=1&q=100
Zandu Pain Relief Balm Bottle Of 50 Ml,₹180,https://cdn01.pharmeasy.in/dam/products_otc/F31145/zandu-pain-relief-balm-bottle-of-50-ml-1-1654169507.jpg?dim=700x0&dpr=1&q=100
Pet Saffa Natural Laxative Granules Bottle Of 120 G,₹115,https://cdn01.pharmeasy.in/dam/products_otc/J47269/pet-saffa-natural-laxative-granules-bottle-of-120-g-2-1685607054.jpg?dim=700x0&dpr=1&q=100
Zandu Nityam Ayurvedic Vati Constipation Tablets Box Of 10 'S,₹42,https://cdn01.pharmeasy.in/dam/products_otc/Q90976/zandu-nityam-ayurvedic-vati-constipation-tablets-box-of-10-s-1-1702385848.jpg?dim=700x0&dpr=1&q=100
Kapiva Dia Free Juice | 1l | Clinically Proven Diabetes Care | Amla | Karela | Jamun & 8 More,N/A,https://cdn01.pharmeasy.in/dam/products_otc/I37834/kapiva-dia-free-juice-1l-clinically-proven-diabetes-care-amla-karela-jamun-8-more-2-1720411211.jpg?dim=700x0&dpr=1&q=100
Dabur Jamun Neem Karela Juice - 1 Litre,₹335,https://cdn01.pharmeasy.in/dam/products_otc/O17323/dabur-jamun-neem-karela-juice-1-litre-2-1671743253.jpg?dim=700x0&dpr=1&q=100
Iodex Pain Relief Balm 16 Gm,₹92,https://cdn01.pharmeasy.in/dam/products_otc/I02652/iodex-pain-relief-balm-16-gm-2-1706772020.jpg?dim=700x0&dpr=1&q=100
Himalaya Septilin Syrup - 200ml,₹200,https://cdn01.pharmeasy.in/dam/products_otc/158080/himalaya-septilin-syrup-200ml-2-1671741067.jpg?dim=700x0&dpr=1&q=100
