Name,Price,Image URL
Cetaphil Dam Daily Advance Ultra Hydrating Lotion - 100g,₹649,https://cdn01.pharmeasy.in/dam/products_otc/038121/cetaphil-dam-daily-advance-ultra-hydrating-lotion-100g-1-1671741223.jpg?dim=700x0&dpr=1&q=100
New Whisper Ultra Soft Skin Love Xl+ (317mm) 30 Sanitary Pads,N/A,https://cdn01.pharmeasy.in/dam/products_otc/N97593/new-whisper-ultra-soft-skin-love-xl-317mm-30-sanitary-pads-2-1701077190.jpg?dim=700x0&dpr=1&q=100
Mintop Anti Hair Fall Shampoo | Bottle Of 100ml,₹544.5,https://cdn01.pharmeasy.in/dam/products_otc/C61121/mintop-anti-hair-fall-shampoo-bottle-of-100ml-6.1-1737112626.jpg?dim=700x0&dpr=1&q=100
Cetaphil Moisturising Lotion - 500ml,₹1649,https://cdn01.pharmeasy.in/dam/products_otc/I46397/cetaphil-moisturising-lotion-500ml-6.1-1669711085.jpg?dim=700x0&dpr=1&q=100
Sensodyne Sensitive Repair & Protect Toothpaste Tube Of 100 G,₹270,https://cdn01.pharmeasy.in/dam/products_otc/I04899/sensodyne-sensitive-repair-protect-toothpaste-tube-of-100-g-2-1671741191.jpg?dim=700x0&dpr=1&q=100
Acne Uv Spf 30 Tube Of 60gm Gel,₹837,https://cdn01.pharmeasy.in/dam/products_otc/X91913/acne-uv-spf-30-tube-of-60gm-gel-1-1688993328.jpg?dim=700x0&dpr=1&q=100
Pharmeasy Vitamin B Complex With Folic Acid - Improves Energy - Heart & Eye Health - Bottle Of 60,₹649,https://cdn01.pharmeasy.in/dam/products_otc/P71315/pharmeasy-vitamin-b-complex-with-folic-acid-improves-energy-heart-eye-health-bottle-of-60-6.1-1733729443.jpg?dim=700x0&dpr=1&q=100
Pharmeasy Multivitamin 50+ - With Brain And Joint Health Blend - Bottle Of 60,₹799,https://cdn01.pharmeasy.in/dam/products_otc/F08585/pharmeasy-multivitamin-50-with-brain-and-joint-health-blend-bottle-of-60-6.1-1733727863.jpg?dim=700x0&dpr=1&q=100
Kidodent Bubblegum Mouthwash 150ml,₹130,https://cdn01.pharmeasy.in/dam/products_otc/P65856/kidodent-bubblegum-mouthwash-150ml-2-1724915052.jpg?dim=700x0&dpr=1&q=100
Venusia Max Intensive Moisturizing Cream For Dry Skin To Very Dry Skin 150 G,₹671,https://cdn01.pharmeasy.in/dam/products_otc/180461/venusia-max-intensive-moisturizing-cream-for-dry-skin-to-very-dry-skin-150-g-2-1734330549.jpg?dim=700x0&dpr=1&q=100
Excela Moisturiser Bottle Of 50gm Pump,₹522,https://cdn01.pharmeasy.in/dam/products_otc/I34132/excela-moisturiser-bottle-of-50gm-pump-1-1669710564.jpg?dim=700x0&dpr=1&q=100
Liveasy Wellness Anti Fungal Dusting Powder 100gm,₹130,https://cdn01.pharmeasy.in/dam/products_otc/X65262/liveasy-wellness-anti-fungal-dusting-powder-100gm-6.1-1695722171.jpg?dim=700x0&dpr=1&q=100
Durex Air Ultra Thin Packet Of 10 Condoms,₹295,https://cdn01.pharmeasy.in/dam/products_otc/I40153/durex-air-ultra-thin-packet-of-10-condoms-6.01-1734352217.jpg?dim=700x0&dpr=1&q=100
Moiz Mm 2% Squat Jar Of 150gm Cream,₹430,https://cdn01.pharmeasy.in/dam/products/241085/moiz-mm-cream-150gm-1-1641530976.jpg?dim=700x0&dpr=1&q=100
New Photostable Spf55+ Sunscreen Emulgel 50g,₹827,https://cdn01.pharmeasy.in/dam/products_otc/M56307/new-photostable-spf55-sunscreen-emulgel-50g-2-1671744622.jpg?dim=700x0&dpr=1&q=100
Everherb (By Pharmeasy) Ashwagandha-Immunity Booster Capsules-Anxiety & Stress Relief - Bottle Of 90,₹799,https://cdn01.pharmeasy.in/dam/products_otc/P54860/everherb-by-pharmeasy-ashwagandha-immunity-booster-capsules-anxiety-stress-relief-bottle-of-90-6.01-1733479691.jpg?dim=700x0&dpr=1&q=100
Refresh Tears 0.5% Bottle Of 10ml Eye Drops,₹137.64,https://cdn01.pharmeasy.in/dam/products_otc/149350/refresh-tears-05-bottle-of-10ml-eye-drops-1-1730873510.jpg?dim=700x0&dpr=1&q=100
La Shield Lite Spf 50+ & Pa+++ Anti-Tanning Sunscreen Gel 50gm,₹980,https://cdn01.pharmeasy.in/dam/products_otc/265174/la-shield-lite-spf-50-pa-anti-tanning-sunscreen-gel-50gm-2-1671740887.jpg?dim=700x0&dpr=1&q=100
Mildy Ahf Shampoo 100ml,₹350,https://cdn01.pharmeasy.in/dam/products_otc/I41391/mildy-ahf-shampoo-100ml-2-1674626326.jpg?dim=700x0&dpr=1&q=100
Pharmeasy Daily Protein For Strong Bones And Immunity Rich Chocolate Jar 400gm,₹899,https://cdn01.pharmeasy.in/dam/products_otc/C10216/pharmeasy-daily-protein-for-strong-bones-and-immunity-rich-chocolate-jar-400gm-6.1-1732016210.jpg?dim=700x0&dpr=1&q=100
Moisturex Soft Cream 100gm,₹415,https://cdn01.pharmeasy.in/dam/products_otc/254818/moisturex-soft-cream-100gm-1-1669655078.jpg?dim=700x0&dpr=1&q=100
Pharmeasy Calcium Magnesium Vitamin D3 & Zinc - Bones & Dental Health - Bottle 60,₹599,https://cdn01.pharmeasy.in/dam/products_otc/G67452/pharmeasy-calcium-magnesium-vitamin-d3-zinc-bones-dental-health-bottle-60-6.1-1731322464.jpg?dim=700x0&dpr=1&q=100
Sebamed Clear Face Cleansing Foam - 150ml,₹680,https://cdn01.pharmeasy.in/dam/products_otc/196230/sebamed-clear-face-cleansing-foam-150ml-6.1-1736832111.jpg?dim=700x0&dpr=1&q=100
Elsenz Toothpaste 70gm,₹284,https://cdn01.pharmeasy.in/dam/products_otc/I03048/elsenz-toothpaste-70gm-1-1671740981.jpg?dim=700x0&dpr=1&q=100
Scalpe Pro Anti-Dandruff Shampoo Bottle Of 200 Ml,₹380,https://cdn01.pharmeasy.in/dam/products_otc/X70290/scalpe-pro-anti-dandruff-shampoo-bottle-of-200-ml-2-1718687912.jpg?dim=700x0&dpr=1&q=100
Fash Foam Face Wash Bottle Of 100 Ml,₹467,https://cdn01.pharmeasy.in/dam/products_otc/226306/fash-foam-face-wash-bottle-of-100-ml-6.1-1726129267.jpg?dim=700x0&dpr=1&q=100
Durex Mutual Climax Packet Of 10 Condoms,₹435,https://cdn01.pharmeasy.in/dam/products_otc/I48633/durex-mutual-climax-packet-of-10-condoms-6.01-1718098578.jpg?dim=700x0&dpr=1&q=100
Everherb Pharmeasy Moringa (Drum Stick) Immunity Booster Capsules Natural Multivitamin Bottle Of 60,₹599,https://cdn01.pharmeasy.in/dam/products_otc/H62199/everherb-pharmeasy-moringa-drum-stick-immunity-booster-capsules-natural-multivitamin-bottle-of-60-6.01-1727327468.jpg?dim=700x0&dpr=1&q=100
D Acne Face Wash 100 Gm,₹460,https://cdn01.pharmeasy.in/dam/products_otc/329897/d-acne-face-wash-100-gm-6.1-1732516560.jpg?dim=700x0&dpr=1&q=100
Saliac Foaming Face Wash Foaming Bottle Salicylic Acid Of 60 Ml,₹479.45,https://cdn01.pharmeasy.in/dam/products_otc/207943/saliac-foaming-face-wash-foaming-bottle-of-60-ml-2-1671741058.jpg?dim=700x0&dpr=1&q=100
Himalaya Purifying Neem Face Wash 300ml,₹385,https://cdn01.pharmeasy.in/dam/products_otc/I48066/himalaya-purifying-neem-face-wash-300ml-2-1669711341.jpg?dim=700x0&dpr=1&q=100
Skore Chocolate Dotted Box Of 10 Condoms,₹120,https://cdn01.pharmeasy.in/dam/products_otc/I08114/skore-chocolate-dotted-box-of-10-condoms-1-1669655289.jpg?dim=700x0&dpr=1&q=100
Candid Multi Benefit Soap | For Fungal Infection | Box | 75 Gm,₹108.5,https://cdn01.pharmeasy.in/dam/products_otc/X81551/new-candid-multi-benefit-75gm-soap-pack-of-1-2-1696590660.jpg?dim=700x0&dpr=1&q=100
Sensodent K Plus Paste 100gm,₹229,https://cdn01.pharmeasy.in/dam/products_otc/377947/sensodent-k-plus-paste-100gm-2-1669710032.jpg?dim=700x0&dpr=1&q=100
Sensodyne Sensitive Fresh Gel Toothpaste Tube Of 150 G,₹252,https://cdn01.pharmeasy.in/dam/products_otc/329886/sensodyne-sensitive-fresh-gel-toothpaste-tube-of-150-g-6.1-1680252159.jpg?dim=700x0&dpr=1&q=100
Manforce Condom Sunny Edition 10'S,₹90,https://cdn01.pharmeasy.in/dam/products_otc/I15464/manforce-condom-sunny-edition-10s-2-1669710276.jpg?dim=700x0&dpr=1&q=100
Cuticapil Hair Serum 75ml,₹1668,https://cdn01.pharmeasy.in/dam/products/I32534/cuticapil-hair-serum-75ml-1-1653988658.jpg?dim=700x0&dpr=1&q=100
Pharmeasy Iron+Folic Acid With Zinc | Vitamin C &B12 - Maintains Overall Health - Bottle Of 60,₹599,https://cdn01.pharmeasy.in/dam/products_otc/O80793/pharmeasy-ironfolic-acid-with-zinc-vitamin-c-b12-maintains-overall-health-bottle-of-60-6.1-1733479303.jpg?dim=700x0&dpr=1&q=100
Gorgeus Face Cleansing Gel Tube Of 100 G,₹426,https://cdn01.pharmeasy.in/dam/products_otc/I12679/gorgeus-face-cleansing-gel-tube-of-100-g-1-1669710184.jpg?dim=700x0&dpr=1&q=100
Scalpe Plus Expert Anti Dandruff Shampoo Bottle Of 75ml,₹323,https://cdn01.pharmeasy.in/dam/products_otc/270382/scalpe-plus-expert-anti-dandruff-shampoo-bottle-of-75ml-2-1737968403.jpg?dim=700x0&dpr=1&q=100
Everherb (By Pharmeasy) Shilajit 500mg-Vigour Improvement-Strength & Stamina For Men-Bottle Of 60,₹999,https://cdn01.pharmeasy.in/dam/products_otc/N70299/everherb-by-pharmeasy-shilajit-500mg-vigour-improvement-strength-stamina-for-men-bottle-of-60-6.01-1727327652.jpg?dim=700x0&dpr=1&q=100
Physiogel Calming Relief Ai Bottle Of 100ml Lotion,₹730,https://cdn01.pharmeasy.in/dam/products/I39915/physiogel-calming-relief-ai-bottle-of-100ml-lotion-1-1670498583.jpg?dim=700x0&dpr=1&q=100
Ethiglo Skin Whitening Face Wash 200gm,₹520,https://cdn01.pharmeasy.in/dam/products_otc/E95307/ethiglo-skin-whitening-face-wash-200-gm-2-1732168884.jpg?dim=700x0&dpr=1&q=100
Mankind'S Health Ok Multi Vitamin Multiminerals Lemon Flavour Bottle Of 30 Tablets,₹300,https://cdn01.pharmeasy.in/dam/products_otc/F83005/mankinds-health-ok-multi-vitamin-multiminerals-lemon-flavour-bottle-of-30-tablets-2-1708946898.jpg?dim=700x0&dpr=1&q=100
La Shield Spf 40 Sunscreen Gel - 50 Gm,₹810,https://cdn01.pharmeasy.in/dam/products_otc/C28750/la-shield-spf-40-sunscreen-gel-50-gm-2-1684157034.jpg?dim=700x0&dpr=1&q=100
Rivela Spf 50 Sunscreen Lotion 50ml,₹653,https://cdn01.pharmeasy.in/dam/products_otc/242336/rivela-spf-50-sunscreen-lotion-50ml-1-1707461548.jpg?dim=700x0&dpr=1&q=100
Suncros 50 Aqualotion Spf 50 Sensitive Skin 60ml,₹550,https://cdn01.pharmeasy.in/dam/products_otc/I02942/suncros-50-aqualotion-spf-50-sensitive-skin-60ml-1-1702982691.jpg?dim=700x0&dpr=1&q=100
Alograce Cream 50gm,₹200,https://cdn01.pharmeasy.in/dam/products_otc/239643/alograce-cream-50gm-1-1671740927.jpg?dim=700x0&dpr=1&q=100
Senquel Ad Bottle Of 100ml Mouth Wash,₹107.5,https://cdn01.pharmeasy.in/dam/products/157825/senquel-ad-bottle-of-100ml-mouth-wash-2-1641536310.jpg?dim=700x0&dpr=1&q=100
Venusia Moisturizing Bathing Soap With Shea & Aloe Butter Hydrated & Supple Skin Ph Balanced 75g,₹248.5,https://cdn01.pharmeasy.in/dam/products_otc/180462/venusia-moisturizing-bathing-soap-with-shea-aloe-butter-hydrated-supple-skin-ph-balanced-75g-1-1671740848.jpg?dim=700x0&dpr=1&q=100
New Evion Cream 20gm,₹93.5,https://cdn01.pharmeasy.in/dam/products_otc/I30493/new-evion-cream-20gm-6.1-1739446560.jpg?dim=700x0&dpr=1&q=100
Everherb (By Pharmeasy) Flaxseed Omega 3 - Essential Fatty Acids - Healthy Heart - Bottle Of 60,₹799,https://cdn01.pharmeasy.in/dam/products_otc/D64484/everherb-by-pharmeasy-flaxseed-omega-3-essential-fatty-acids-healthy-heart-bottle-of-60-6.01-1727327323.jpg?dim=700x0&dpr=1&q=100
Venusia Soft + Moisturizing Lotion For Sensitive Skin Relieves Excessive Dryness & Itching 100ml,₹466,https://cdn01.pharmeasy.in/dam/products_otc/I13683/venusia-soft-moisturizing-lotion-for-sensitive-skin-relieves-excessive-dryness-itching-100ml-1-1676893792.jpg?dim=700x0&dpr=1&q=100
Skore Strawberry Dotted Box Of 10 Condoms,₹120,https://cdn01.pharmeasy.in/dam/products_otc/I08116/skore-strawberry-dotted-box-of-10-condoms-1-1669655447.jpg?dim=700x0&dpr=1&q=100
Durex Extra Thin Condoms For Men - 10 Count,₹295,https://cdn01.pharmeasy.in/dam/products_otc/I40161/durex-extra-thin-condoms-for-men-10-count-6.001-1730870071.jpg?dim=700x0&dpr=1&q=100
Physiogel Hypoallergenic Daily Moisture Therapy Body Lotion 100ml,₹660,https://cdn01.pharmeasy.in/dam/products/I27753/physiogel-hypoallergenic-daily-moisture-lotion-100ml-1670499112115-1670499116.jpg?dim=700x0&dpr=1&q=100
Durex Condoms Mutual Climax - 3s,₹145,https://cdn01.pharmeasy.in/dam/products_otc/D80117/durex-condoms-mutual-climax-3s-6.01-1739510285.jpg?dim=700x0&dpr=1&q=100
Glogeous Advanced Bottle Of 100gm Face Wash Gel,₹1253.5,https://cdn01.pharmeasy.in/dam/products/F79164/glogeous-advanced-tube-of-100gm-face-wash-gel-1-1664871900.jpg?dim=700x0&dpr=1&q=100
Venusia Max Intensive Moisturizing Lotion For All Skin Type 300gm,₹801.5,https://cdn01.pharmeasy.in/dam/products_otc/263100/venusia-max-intensive-moisturizing-lotion-for-all-skin-type-300gm-2-1719922935.jpg?dim=700x0&dpr=1&q=100
Everherb (By Pharmeasy) Pain Relief Oil - Blend Of 8 Powerful Herbal Ingredients - 100 Ml,₹399,https://cdn01.pharmeasy.in/dam/products_otc/K40120/everherb-by-pharmeasy-pain-relief-oil-blend-of-8-powerful-herbal-ingredients-100-ml-6.01-1727327547.jpg?dim=700x0&dpr=1&q=100
Moisturex Wash Body Wash Bottle Of 200 Ml,₹601,https://cdn01.pharmeasy.in/dam/products_otc/I11531/moisturex-wash-body-wash-tube-of-200-ml-2-1669710172.jpg?dim=700x0&dpr=1&q=100
Melalumin Lip Lightener 10gm,₹395,https://cdn01.pharmeasy.in/dam/products_otc/E38954/melalumin-lip-lightener-10gm-1.1-1671743355.jpg?dim=700x0&dpr=1&q=100
Stolin R Advanced Active Gum Care Sugar Free Toothpaste 120gm,₹260,https://cdn01.pharmeasy.in/dam/products_otc/F00627/stolin-r-advanced-active-gum-care-sugar-free-toothpaste-120gm-1-1724917993.jpg?dim=700x0&dpr=1&q=100
Trilast Hair Solution 60ml,₹875,https://cdn01.pharmeasy.in/dam/products_otc/I00187/trilast-hair-solution-60ml-2-1677525565.jpg?dim=700x0&dpr=1&q=100
Pharmeasy Multivitamin Women - Overall Women Wellness - Builds Immunity - Bottle Of 60,₹799,https://cdn01.pharmeasy.in/dam/products_otc/R76285/pharmeasy-multivitamin-women-overall-women-wellness-builds-immunity-bottle-of-60-6.1-1733483266.jpg?dim=700x0&dpr=1&q=100
Durex Extra Dots Packet Of 10 Condoms,₹295,https://cdn01.pharmeasy.in/dam/products_otc/I40164/durex-extra-dots-packet-of-10-condoms-6.01-1718023005.jpg?dim=700x0&dpr=1&q=100
Durex Invisible Packet Of 3 Condoms,₹172,https://cdn01.pharmeasy.in/dam/products_otc/L11627/durex-invisible-packet-of-3-condoms-6.01-1714133588.jpg?dim=700x0&dpr=1&q=100
Cetaphil Gentle Skin Cleanser - 250ml,₹729,https://cdn01.pharmeasy.in/dam/products_otc/I00631/cetaphil-gentle-skin-cleanser-250ml-2-1632774266.jpg?dim=700x0&dpr=1&q=100
Nivea Soft Light Moisturizer Of 300 Ml,₹650,https://cdn01.pharmeasy.in/dam/products_otc/I40924/nivea-soft-light-moisturizer-of-300-ml-2-1679372254.jpg?dim=700x0&dpr=1&q=100
Triclenz Hair Cleanser Bottle Of 250 Ml,₹595,https://cdn01.pharmeasy.in/dam/products_otc/I09514/triclenz-hair-cleanser-bottle-of-250-ml-2-1731743238.jpg?dim=700x0&dpr=1&q=100
Selsun Daily Anti-Dandruff Shampoo For Dry Scalp Bottle Of 120ml,₹421,https://cdn01.pharmeasy.in/dam/products_otc/I38335/selsun-daily-bottle-of-120ml-anti-dandruff-shampoo-1-1701068692.jpg?dim=700x0&dpr=1&q=100
Boroline Bo Lips Flavoured Lip Balm | Chocolate Favoured Natural Lip Care (10 Gm) (Pack Of 6),₹450,https://cdn01.pharmeasy.in/dam/products_otc/D13125/boroline-bo-lips-flavoured-lip-balm-chocolate-favoured-natural-lip-care-10-gm-pack-of-6-2-1677246970.jpg?dim=700x0&dpr=1&q=100
Ekran Soft Spf 50 Plus Tube Of 50gm Silicone Sunscreen Gel,₹730,https://cdn01.pharmeasy.in/dam/products/I06012/ekran-soft-spf-50-plus-tube-of-50gm-silicone-sunscreen-gel-1-1653989940.jpg?dim=700x0&dpr=1&q=100
Ketomac 2% Shampoo 110ml,₹234,https://cdn01.pharmeasy.in/dam/products/321999/ketomac-2-shampoo-110ml-1-1664871987.jpg?dim=700x0&dpr=1&q=100
Venusia Max Intensive Moisturizing Lotion For All Skin Type 500gm,₹1197,https://cdn01.pharmeasy.in/dam/products_otc/I40419/venusia-max-intensive-moisturizing-lotion-for-all-skin-type-500gm-2-1719922942.jpg?dim=700x0&dpr=1&q=100
Cetaphil Moisturising Lotion - 100ml,₹575,https://cdn01.pharmeasy.in/dam/products_otc/Y37979/cetaphil-moisturising-lotion-100ml-2-1737303366.jpg?dim=700x0&dpr=1&q=100
Hexilak Ultra Advanced Scar Gel Tube Of 15 G,₹880,https://cdn01.pharmeasy.in/dam/products_otc/I08490/hexilak-ultra-anti-scar-gel-tube-of-15-g-1-1669655046.jpg?dim=700x0&dpr=1&q=100
Vwash Plus Ph 3.5 Liquid Wash 200ml,₹370,https://cdn01.pharmeasy.in/dam/products_otc/259379/vwash-plus-ph-35-liquid-wash-200ml-2-1669634990.jpg?dim=700x0&dpr=1&q=100
Rivela Lite Spf 50 Pa++++ Sunscreen Cream 60 G,₹1067,https://cdn01.pharmeasy.in/dam/products_otc/I36318/rivela-lite-spf-50-pa-sunscreen-60-g-1-1726658769.jpg?dim=700x0&dpr=1&q=100
Sensodyne Sensitive Repair & Protect Toothpaste Tube Of 70 G,₹225,https://cdn01.pharmeasy.in/dam/products_otc/329885/sensodyne-sensitive-repair-protect-toothpaste-tube-of-70-g-2-1671741626.jpg?dim=700x0&dpr=1&q=100
Tvaksh Face Guard Spf 30+ Pa+++ Sunscreen Gel 30 Gm,₹707,https://cdn01.pharmeasy.in/dam/products_otc/I01764/tvaksh-face-guard-spf-30-pa-sunscreen-gel-30-gm-1-1741002004.jpg?dim=700x0&dpr=1&q=100
Fixderma Shadow Sunscreen Spf 50+ Gel For Oily Skin Uva And Uvb | Spf 50 | Water Resistant (40 G),₹350,https://cdn01.pharmeasy.in/dam/products_otc/H10568/fixderma-shadow-sunscreen-spf-50-gel-for-oily-skin-uva-and-uvb-spf-50-water-resistant-40-g-2-1717767699.jpg?dim=700x0&dpr=1&q=100
